"album_name","track_name","song_lyric","name"
"Late Orchestration","Jesus Walks - Live At Abbey Road Studios","We at war_Somebody tell these (Niggas) who Kanye West is_I walk through the valley of the Chi where death is_Top floor the view alone will leave you breathless *gasps*_Try to catch it *gasps* it's kinda hard_Getting choked by detectives, yeah, yeah, now check the method_They be askin' us questions, harass and arrest us_Sayin' ""We eat pieces of shit like you for breakfast""_Huh? Y'all eat pieces of shit? What's the basis?_We ain't going nowhere but got suits and cases_A trunk full of coke, rental car from Avis_We at war with terrorism, racism_My mama used to say only Jesus can save us_Well mama I know I act a fool_But I'll be gone 'til November, I got packs to move_I hope_(Jesus walk)_God show me the way because the Devil's tryna break me down_(Jesus walk with me)_The only thing that I pray is that my feet don't fail me now_(Jesus walk)_And I don't think there's nothin' I can do now to right my wrongs_But most of all we at war with ourselves_(Jesus walk with me)_I wanna talk to God but I'm afraid 'cause we ain't spoke in so long_(Jesus walk)_God show me the way because the Devil's tryna break me down_(Jesus walk with me)_The only thing that I pray is that my feet don't fail me now_(Jesus walk)_And I don't think there's nothin' I can do now to right my wrongs_(Jesus walk with me)_I wanna talk to God but I'm afraid 'cause we ain't spoke in so long_(Jesus walk)_So long, so long_(Jesus walk with me)_To the hustlers, killers, murderers, drug dealers, even the scrippers_(Jesus walks for them)_To the victims of welfare feel we livin' in Hell here, hell yeah_(Jesus walks for them)_Now, hear ye, hear ye, want to see Thee more clearly_I know He hear me when my feet get weary_'Cause we're the almost nearly extinct_We rappers is role models: we rap, we don't think_God show me the way because the Devil's tryna break me down_I ain't here to argue about His facial features_Or here to convert atheists into believers_I'm just tryna say the way school need teachers_The way Kathie Lee needed Regis, that's the way I need Jesus_So here go my single, dawg, radio needs this_They say you can rap about anything except for Jesus_That means guns, sex, lies, videotape_But if I talk about God my record won't get played, huh?_Well if this take away from my spins_Which'll probably take away from my ends_(Jesus walk with me)_Then I hope this take away from my sins_And bring the day that I'm dreamin' about_Next time I'm in the club, everybody screamin' out_(Jesus walk)_God show me the way because the Devil's tryna break me down_(Jesus walk with me)_The only thing that I pray is that my feet don't fail me now_You know what the Midwest is? Young and restless_Where restless (Niggas) might snatch your necklace_And next these (Niggas) might jack your Lexus","Kanye West"
"Late Orchestration","Late - Live At Abbey Road Studios","So I'm comin' in when I feel like_So turn this motherfucker up only if it feels right_Stop all your blood clot cryin', I was flyin'_Made it to school with barely enough time to sign in_Yeah, I hear the alarm, yeah, I hear you, Mom_Yeah, yeah, I don't wan' be broke when I'm thirty-one_They said the best classes go to the fastest, sorry, Mr. West_There's no good classes, and that's what yo' ass get_Not even electives? Not even prerequisites?_You mean I missed my major by a couple of seconds?_Little girl (A-ha-ha-ha-ha...)_Now I'm in the shop class or the basket weavin'_With all the rest of the motherfuckers underachievin'_Man, this is an insult_I went to junior high with all of them and they been slow_If I can catch the beat then slow down the tempo_Just throw this at the end if I'm too late for the intro_Will I make it from the student loans to a Benzo?_Like old folks pissin', I guess it all depends, oh, oh_Stop your cryin', baby_I'll be late for that, baby, I'll wait for that_Please stop your crying_If you had a taste of that, you'd probably pay for that_I'm comin' in when I feel like_So turn this motherfucker up only if it feels right_I'll be late for that, I can't wait for that_I think I was made for that_So I'm comin' in when I feel like_So turn this motherfucker up only if it feels right_You know when you be late you miss all the lights_That's right (that's right), that's right (that's right)_And when you get back she gon' start up a fight_I'll be late for that, baby, I'll wait for that_That night (that night), that night_Baby, it's too late for that, lately I've been takin it slow_Try and make it to the party 'fore the guest list close_With the freshest hoes, the professors know_We about to get real unprofessional_Like them Eskimos, what would you do for a Klondike?_Or two dykes that look Christina Milian-like?_Hmm, I'll be on time for that_I ain't thought of no line that could rhyme with that_Yo, I'll be there in five minutes, five hours later?_If you had a taste of that, you'd probably pay for that_""I'll be there in five minutes,"" go 'head, ride with it_I'm so live with it, look how I did it_Been bullshittin' but I finally arrived with it_I know it's late and I took all year but_You can stop complainin' 'cause I'm finally here, yeah_I'm comin' in when I feel like_So turn this motherfucker up only if it feels right_I'll be late for that, I can't wait for that_I think I was made for that","Kanye West"
"Late Orchestration","Through The Wire - Live At Abbey Road Studios","Now if the Roc is in the buildin', say, ""Hell yeah"" (Hell yeah)_Yeah, yeah, yeah-yeah_Through the fire, to the limit, to the wall_For a chance to be with you, I'd gladly risk–_Through the fire, through whatever, come what–_For a chance at loving you, I'd take it all–_Right down to the wire, even through the fire_I drink a Boost for breakfast, an Ensure for dessert_Somebody ordered pancakes, I just sip the sizzurp_That right there could drive a sane man berserk_Not to worry, Mr. H-to-the-Izzo's back to wizz-ork_Throw your diamonds in the air_How do you console my mom or give her light support_Tellin' her her son's on life support?_And just imagine how my girl feel_On the plane scared as hell that her guy look like Emmett Till_She was with me before the deal, she tryna be mine_She a Delta, so she'd been throwin' that Dynasty sign_No use in me tryna be lyin', I been tryna be signed_Tryin' to be a millionaire, how I used two lifelines_In the same hospital where Biggie Smalls died_The doctor said I had blood clots, but I ain't Jamaican, man_If the Roc is in the buildin', say, ""Hell yeah"" (Hell yeah)_Story on MTV and I ain't tryna make a band_I swear, this right here, history in the makin', man_Through the fire, to the limit, to the wall_For a chance to be with you, I'd gladly risk it all_Through the fire, through whatever, come what may_For a chance at loving you, I'd take it all the way_Right down to the wire, even through the fire_Yeah, through the limits, to the wall_If y'all know this, sing along with it_What? I hear you, I hear you, I hear you_Throw your diamonds in the air_Through the– uh, through whatever, come_I can't hit that note either, fam_Yeah_Uh, uh, question_What if somebody from the Chi' that was ill got a deal_On the hottest rap label around?_But he wasn't talkin' 'bout coke and birds_It's more like spoken word, 'cept he's really puttin' it down?_And he explained the story 'bout how Blacks came from glory_And what we need to do in the game_If the Roc is in the buildin', say, ""Hell yeah"" (Hell yeah)_Good dude, bad night, right place, wrong time_In the blink of a eye, his whole life changed_If y'all could feel how my face felt_You would know how Mase felt_Thank God I ain't too cool for the safe belt_I swear to God, driver two wanna sue_There's a lawyer for the case to keep what's in my safe safe_My dawgs couldn't tell if I…_I looked like Tom Cruise on Vanilla Sky, it was televised_It's been an accident like GEICO_Throw your diamonds in the air_Y'all thought I was burnt up like Pepsi did Michael_I must got a angel, ‘cause look how death missed his ass_Unbreakable, what, you thought they'd call me Mr. Glass?_I look back on my life like the Ghost of Christmas Past_Toys ""R"" Us where I used to spend that Christmas cash_And I still won't grow up, I'm a grown-ass kid_Swear I should be locked up for stupid shit that I did_But I'm a champion, so we turned tragedy to triumph_Make music that's fire, spit my soul through the wire_Through the fire, to the limit, to the–_If the Roc is in the buildin', say, ""Hell yeah"" (Hell yeah)_For a chance to be with you, I'd gladly risk it–_Through the fire, through whatever, come what–_For a chance at loving you, I'd take it all the way_Right down to the wire, even through the fire_Yeah, say, ""Hell yeah"" (Hell yeah)_Now throw your diamonds in the air_If the Roc is in the buildin', say, ""Hell yeah"" (Hell yeah)_Keep your diamonds in the air_If the Roc is in the buildin', say, ""Hell yeah"" (Hell yeah)_Now keep your diamonds in the air_Throw your diamonds in the air, keep your diamonds in the air_If the Roc is in the buildin', say, ""Hell yeah"" (Hell yeah)_Keep your diamonds in the air, keep your diamonds in the air_Your diamonds in the air, yeah, yeah, yeah, yeah_Yeah, yeah, yeah-yeah, yeah-yeah_Your diamonds in the air, yeah, yeah, yeah, yeah","Kanye West"
"Late Orchestration","Touch The Sky - Live At Abbey Road Studios","Ho! I gotta testify_I felt like Bad Boy's street team: I couldn't work the locks_Now let's go, take 'em back to the plan_Me and my momma hopped in that U-Haul van_Any pessimists, I ain't talk to them_Plus I ain't have no phone in my apart-a-ment, uh_Let's take 'em back to the club_Least about an hour I stand on line_I just wanted to dance, I went to Jacob an hour_After I got my advance, I just wanted to shine_Jay favorite line: ""Dawg, in due time!""_Come up in the spot lookin' extra fly_Now he look at me, like, ""Damn, dawg! You where I am!""_A hip-hop legend_I think I died in that accident, ‘cause this must be Heaven_Uh, I gotta testify_Come up in the spot lookin' extra fly_'Fore the day I die, I'ma touch the sky_Oh! We gotta testify_Come up in the spot lookin' extra fly_'Fore the day we die, we gon' touch the sky_Now let's take 'em high_'Fore the day I die, I'ma touch the sky_(Top of the world, baby, top-top of the world!)_Everybody take 'em high_(Top of the world, baby, top-top of the world!)_Now let's take 'em high_(Top of the world, baby, top-top of the world!)_Now let's take 'em high_(Top of the world, baby, top-top of the world!)_Back when Gucci was the shit to rock_Back when Slick Rick got the shit to pop_I'd do anything to say I got it_I gotta testify_Damn, them new loafers hurt my pocket_Before anybody wanted K. West beats_Me and my girl split the buffet at KFC_Dog, I was havin' nervous breakdowns_Like, ""Man, these niggas that much better than me?""_Baby, I'm goin' on an aeroplane_And I don't know if I'll be back again_Sure enough, I sent the plane tickets_But when she came to kick it, things became different_Girl I cheated on, sheets I skeeted on_Come up in the spot lookin' extra fly_Couldn't keep it at home, thought I needed a Nia Long_I'm tryin' to right my wrongs_But it's funny them same wrongs helped me write this song_Now, I gotta testify_Come up in the spot lookin' extra fly_Yeah, 'fore the day you die, you gon' touch the sky_You gon' touch the sky, baby girl, testify_Come up in the spot lookin' extra fly_'Fore the day you die, Lupe, touch the sky_Uh, uh, uh_'Fore the day I die, I'ma touch the sky_Yes, yes, yes, guess who's on third?_Lupe steal like Lupin the 3rd (Uh-huh)_Here like ear 'til I'm beer on the curb (Yeah)_Peachfuzz buzz but beard on the verge_Let's slow it down like we're on the syrup_Bottle-shaped body like Mrs. Butterworth (Uh)_But, before you say another word_I'm back on the block like I'm layin' on the street_I'm tryna stop lyin' like I'm Mumm-Ra_But I'm not lyin' when I'm layin' on the beat, en garde_Back when they thought pink Polos would hurt the Roc_Or touché, Lupe cool as the unthawed_But I still feel possessed as a gun charge (Yeah)_To come as correct as a porn star_In a fresh pair steps in my best foreign car_So, I represent the first_Now let me end my verse right where the horns are, like uh_You gotta testify_Come up in the spot lookin' extra fly (C'mon, c'mon, c'mon)_'Fore the day you die (What?), you gon' touch the sky_You gon' touch the sky, baby girl_Before Cam got the shit to pop_Come up in the spot lookin' extra fly (What? What? What?)_Yeah, 'til the day you die, you gon' touch the sky_Now everybody throw your hands up_Uh, I'm sky high, say I'm, I'm sky high_I'm, I'm sky high, I'm, I'm sky high(Everybody throw your hands up)_I'm, I'm sky high, I'm, I'm sky high_Sky, uh, sky high, I'm, I'm sky high_We back at home, baby! Yeah_We back at home? Yeah, yeah_Make some noise for Lupe Fiasco right quick, yeah_The doors was closed_Feels good to be home_Feels good to be home_Feels good to be home_Feels good to be home_Chi-town_Feels good to be home_Yeah, woo!","Kanye West"
"Late Orchestration","Workout Plan - Live At Abbey Road Studios","Let's go!_Henny makes girls look like Halle Berry to me_So excuse me miss, I forgot your name_Thank you, God bless you, good night, I came_I came, I came, I came_Now, it's been a week without me_And she feel weak without me_She wanna talk it out but_Ain't nothin' to talk about_Unless she's talkin' 'bout freakin' out_Baby, we can work it out_One, and two, and three, and four, and get them sit-ups right, and_C'mon, work it out, let me hear you say, work it out_Let me hear you say (Work it out)_I gotta hear you say (Work it out now)_Yeah, yeah, yeah, yeah, say what? (Maybe we can work it out)_Ooh, girl, your silhouette make me wanna light a cigarette_My name Kanye from the Jigga set, Twista said, ""Get It Wet""_Ooh, girl, your breath is harsh_Cover your mouth up like you got SARS_Off them tracks, yeah, I bought them cars_Still kill a nigga on 16 (Bars)_Tuck your tummy tight and do your crunches like this_We ain't sweating to the oldies, we juking to a cold beat_Maybe one day, girl, we can bone_So you can brag to all your homies (Now)_But I still mess with a big girl, if you ain't fit, girl, I'll still hit it, girl_One and, you brought two friends_Okay, three more, now hop in the Benz_Four-door: do y'all know the difference between a five, six– uh_Say, all the mocha lattes, you gotta do Pilates_You gotta pop this tape in 'fore you start back datin'_Hustlers, gangstas, all us ballers, uh_Give–, stop, breathe, get up, check your weave_It's been a week without me_And she feel weak without me_She wanna talk it out but_Ain't nothin' to talk about_Unless she talkin' 'bout freakin' out_Then maybe we can work it out_C'mon, work it out, let me hear you say (Work it out)_I need to hear you say (Work it out)_I gotta hear you say (Work it out now)_Yeah, yeah, yeah, yeah, say what? (Maybe we can work it out)_Don't drop the blunt and disrespect the weed_Pick up your son and don't disrespect your seed_It's a party tonight and ooh, she's so excited_Tell me who's invited: you, your friends and–_Uh, what's scary to me","Kanye West"
"Late Registration","Addiction","She's coming over, so I guess, that means, I'm her drugs_(You make me smile)_Just let me peek now, I mean damn, I'm so curious_She's got a lover, so the lies, and the lust, is a rush_Time's of the essence, I need, you to be spontaneous_Roll up the doja, Henny and Co-Co-Coca-Cola_(You make me smile with my heart, ohh)_Then I'm co-coming over cause it's ne-never over_Why everything that's supposed to be bad make me feel so good?_Everything they told me not to is exactly what I would_You make me smile with my heart, ohh_Man, I tried to stop man, I tried the best I could_But you make me smile_I see the emotion in your eyes, that you, try not to show_We get the closest when you high, or you drunk, or you blown_So I pour the potion, so we could both get high, as we could go_Then I'll get the lotion, and do somethin' to me, when your thighs is exposed (You make me smile)_There's no turning back now, I mean I don't mean to impose_Not now but right now, I need you to undress, and then pose_I'm into that now, catch a vibe, when the doors, get closed_Roll up the doja, Henny and Co-Co-Coca Cola_Why everything that's supposed to be bad make me feel so good?_(You make me smile with my heart)_And I keep co-coming over cause it's ne-never over_Why everything that's supposed to be bad make me feel so good?_Everything they told me not to is exactly what I would_Man, I tried to stop man, I tried the best I could_But you make me smile_Why everything that's supposed to be bad make me feel so good?_Everything they told me not to is exactly what I would_Man, I tried to stop man, I tried the best I could_But you make me smile_Everything they told me not to is exactly what I would_I just wanted to ask you_Just wanted to um, let me, how would I put this uhh_Let's say all your friends, remember the one_You said if you ever she would be the one_Ok, ok, ok (You make me smile with my heart)_Well I was thinking, hypothetically_I mean don't take this seriously_Don't take me: I mean just, uhh, not credibly_I'm feeling incredibly, I mean let it be_I just let it be_Man, I tried to stop man, I tried the best I could_I mean you, her and me (You make me smile with my heart)_I mean you, her and me_Maybe, baby, baby_You know I was just kidding_Unless you gon' do it (You make me smile)_But you make me smile_What's your addiction? Is it money? Is it girls? Is it weed?_I've been afflicted by not one, not two, but all three_She's got the same thing, about me, but more, about us","Kanye West"
"Late Registration","Bring Me Down","Most you rappers don't even deserve a track from me_You see, if you ever wanted to ever be anything_There'd always be somebody that shoot down any dream_There'll always be haters, that's the way it is_Hater niggas marry hater bitches and have hater kids_But they gon' have to take my life 'fore they take my drive'Cause when I was barely livin', that's what kept me alive_Just the thought that maybe it could be better than what we at at this time_Make it out of this grind, 'fore I'm out of my mind_And get some leeway on the he say she say_Your girl don't like me, how long has she been gay?_I always knew that one day, they'd try to bring me down_Spanish girls say ""Yo, no hablo inglés""_And everybody want to run to me for their single_It's funny how these wack niggas need my help_Wasn't around when I couldn't feed myself_Dawg, if I was you, I wouldn't feel myself_Dawg, if I was you, I'd kill myself_Made a mil' myself and I'm still myself_And I'mma look in the mirror if I need some help_Now I'll speak from the heart, y'all all frontin'Everybody feel a way about K but at least y'all feel something_What you calling?_Way down, way down_I let all in for getting what some get will get ya_What kind of dream we found?_See, I'm often catching crosswinds_Forgetting where the hell I met you_And try to bring me down_I always knew that one day, they'd try to bring me down_Way down, way down_One day, they'd tried to bring me down_Always knew that one day, they'd try to bring me down_Way down, they'd try to bring me down_One day, they'd tried to bring me down_Always knew that one day, they'd try to bring me down_Way down, they'd try to bring me down_We gon' to Mass today, we have to pray_Besides what the pastor say, I have to say_Since Pac passed away","Kanye West"
"Late Registration","Celebration","Yeah, you know what this is_And your girlfriend, she kinda raw_But she not like you_No, she not like you_Right now I need you to mute all the monologue_All that talking is gon' give me a Tylenol_You put a nigga to sleep, I'm tired of y'all_Right now the Louis Vuitton don is signing off_But, I just thought you should know_We hit the liquor store_Got some Cris' and some Mo'_It's a celebration, bitches!_And we about to let it floooooow, oh, oh_Had some problems before_But see we let em go_Got an ounce of that 'dro_And we about to let it bloooooow, oh, oh_Yeah, you know what this is_It's a celebration, bitches!_Grab a drink, grab a glass_After that I grab yo ass_See you know my style, I'm very wild_Grab a drink, grab a glass_And I vow that my child will be well endowed_Like his daddy_And tell him that your mama had a fattie_He looked up at me_Said, ""Daddy, that's the reason why you had me?""_Yep, we was practicing_'Til one day your ass bust through the packaging_You know what though? You my favorite accident_So go head pop some Cristal for my newborn child_'Cause now y'all know what this is_After that I grab yo ass_It's a celebration, bitches!_Grab a drink, grab a glass_After that I grab yo ass_But, I just thought you should know_We hit the liquor store_Got some Cris' and some Mo'_And we about to let it floooooow, oh, oh_Had some problems before but see we let em go_Got an ounce of that 'dro_And we about to let it bloooooow, oh_Why you actin' all... shy and all?_Oh, oh!_We lookin' for some hoes, hoes!_Ow!_Why is y'all... lyin' for?_""I never did this before..."" Stop that_What, you want some Patron? I got that_I mean I promise y'all, you fine and all","Kanye West"
"Late Registration","Crack Music","You hear that? What Gil Scott was hearin'When our heroes or heroines got hooked on heroin_Crack raised the murder rate in D.C. and Maryland_We invested in that, it's like we got Merrill lynched_And we been hangin' from the same tree ever since_Sometimes I feel the music is the only medicine_So we, cook it, cut it, measure it, bag it_Sell it, the fiends cop it, nowadays they can't tell if_That's that good shit, we ain't sure man_Put the CD on your tongue, yeah that's pure man_That's that crack music nigga_That's that crack music nigga_That real black music nigga_(La la la la la la la lah, la la la la la lah)_That's that crack music nigga_That real black music nigga_(La la la la la la la lah, la la la la la lah)_From the place where the father's gone_The mothers is hardly home_And the Madigan's lock us up in the Audy Home_How the Mexicans say, we just tryin' to party holmes_They wanna pack us all in a box like styrofoam_That real black music nigga_Who gave Saddam anthrax?_George Bush got the answers_Back in the hood it's a different type of chemical_Arm & Hammer baking soda raised they own quota_Right when our soldiers, ran for the stove 'cause'Cause, dreams of being Hova_Went from bein' a broke man to bein' a dopeman_To bein' the President, look there's hope man_This that inspiration for the Moes and the Folks man_Shorty come and see his momma straight overdosin'_And this is the soundtrack_(La la la la la la la lah, la la la la la lah)_This the type of music that you make when you 'round that_That's that crack music nigga_That real black music nigga_(La la la la la la la lah, la la la la la lah)_That's that crack music nigga_That real black music nigga_(La la la la la la la lah, la la la la la lah)_God, how could you let this happen_That's that crack music, crack music_That real black music, black music_That's that crack music nigga_(La la la la la la la lah, la la la la la lah)_That's that crack music nigga_That real black music nigga_(La la la la la la la lah, la la la la la lah)_(La la la la la la la lah, la la la la la lah)_(La la la la la la la lah, la la la la la lah)_That's that crack music, crack music_That real black music, black music_(La la la la la la la lah, la la la la la lah)_Our Father, give us this day, our daily bread_That real black music nigga_Before the feds give us these days and take our daily bread_See I done did all this ol' bullshit_And to atone, I throw a lil' somethin' somethin' on the pulpit_We took that shit, measured it and then cooked that shit_And what we gave back was crack music_And now we ooze it through they nooks and crannies_So our mommas ain't got to be they cooks and nannies_And we gon' repo everything they ever took from granny_Now the former slaves trade hooks for Grammys_This dark diction has become America's addiction_(La la la la la la la lah, la la la la la lah)_Those who ain't even black use it_We gon' keep baggin' up this here crack music_How we stop the Black Panthers?_Ronald Reagan cooked up an answer","Kanye West"
"Late Registration","Diamonds From Sierra Leone - Bonus Track","Forever ever? Forever ever? Ever, ever? Ever, ever?_Ever, ever? Ever, ever? Ever, ever?_Close your eyes and imagine, feel the magic_Vegas on acid, seen through Yves St. Laurent glasses_And I've realized that I've arrived_'Cause it take more than a magazine to kill my Vibe_Does he write his own rhymes? Well, sort of, I think 'em_That mean I forgot better shit than you ever thought of_Damn, is he really that caught up?_I ask, if you talkin' about classics, do my name get brought up?_Diamonds are forever_I remember I couldn't afford a Ford Escort_Or even a four-track recorder_So it's only right that I let the top drop on a drop-top Porsche_Spoil yourself, that's important_If your stripper name ""Porsche"" and you get tips from many men_Then your fat friend, her nickname is ""Minivan""Excuse me, that's just the Henny, man_I smoke, I drink, I'm supposed to stop, I can't, because—_Diamonds are forever (forever, forever)_Throw your diamonds in the sky if you feel the vibe_Diamonds are forever (forever, forever, forever)_They won't leave in the night_The Roc is still alive every time I rhyme_Forever ever? Forever ever? Ever, ever? Ever, ever?_Ever, ever? Ever, ever? Ever, ever?_I was sick about awards, couldn't nobody cure me_Only playa that got robbed but kept all his jewelry_Alicia Keys tried to talk some sense in him_Thirty minutes later seein' there's no convincin' him_What more could you ask for? The international asshole_Who complain about what he is owed?_And throw a tantrum like he is three years old_I've no fear that they might_You gotta love it though: somebody still speaks from his soul_And wouldn't change by the change or the game or the fame_When he came in the game, he made his own lane_Now all I need is y'all to pronounce my name_It's Kanye, but some of my plaques, they still say Kayne_Got family in the D, Kin-folk from Motown_Back in the Chi, them Folks ain't from Moe Town_Life movin' too fast, I need to slow down_Girl ain't give me no ass, you need to go down_My father been said I need Jesus_Desert me_So he took me to church and let the water wash over my caesar_The preacher said we need leaders_Right then my body got still like a paraplegic_You know who you call; you got a message, then leave it_The Roc stand tall and you would never believe it_Take your diamonds and throw 'em up like you bulimic_Yeah, the beat cold, but the flow is anemic_After debris settles and the dust get swept off_Big K pick up where young Hov left off_Right when magazines wrote Kanye West off_Diamonds are forever (forever, forever)_I dropped my new shit, it sound like the best of_A&R's lookin' like, ""Pssh, we messed up.""Grammy night, damn right, we got dressed up_Bottle after bottle 'til we got messed up_In the studio, with Really Doe, yeah, he next up_People askin' me if I'm gon' give my chain back_That'll be the same day I give the game back_You know the next question, dog: ""Yo, where Dame at?""This track the Indian dance to bring our reign back""What's up with you and Jay, man? Are y'all okay, man?""_They pray for the death of our dynasty like ""Amen""R-r-r-r-right here stands a man_With the power to make a diamond with his bare hands_Diamonds are forever (forever, forever)_Throw your diamonds in the sky if you feel the vibe_Throw your diamonds in the sky if you feel the vibe_Diamonds are forever (forever, forever, forever)_The Roc is still alive every time I rhyme_Forever ever? Forever ever? Ever, ever? Ever, ever?_Ever, ever? Ever, ever? Ever, ever?_Diamonds are forever (forever, forever)_Diamonds are forever (forever, forever, forever)_Diamonds are forever (forever, forever, forever)_The Roc is still alive every time I rhyme","Kanye West"
"Late Registration","Diamonds From Sierra Leone - Remix","Ever ever? Ever ever? Ever ever? Ever ever?)_Good mornin', this ain't Vietnam still_People lose hands, legs, arms, for real_Little was known of Sierra Leone_And how it connect to the diamonds we own_When I speak of diamonds in this song_I ain't talkin' about the ones that be glowin'_I'm talkin' about Roc-a-Fella, my home_My chain, these ain't conflict diamonds_Is they, Jacob? Don't lie to me, man_Diamonds are forever_See, a part of me sayin' keep shinin'_How when I know what a blood diamond is?_Though it's thousands of miles away_Sierra Leone connects to what we go through today_Over here it's a drug trade, we die from drugs_Over there they die from what we buy from drugs_The diamonds, the chains, the bracelets, the charmses_I thought my Jesus piece was so harmless'Til I seen a picture of a shorty armless_And here's the conflict_It's in a black person soul to rock that gold_They're all I need to please me_Spend your whole life tryin' to get that ice_On a Polo rugby, it looks so nice_How can somethin' so wrong make me feel so right?_Right? 'Fore I beat myself up like Ike_You can still throw your Roc-a-Fella diamond tonight, 'cause_(Diamonds are forever forever forever)_Throw your diamonds in the sky if you feel the vibe_Diamonds are forever forever forever_The Roc is still alive every time I rhyme(Forever ever? Forever ever? Ever ever?_Ever ever? Ever ever? Ever ever? Ever ever?)_They can't stimulate or tease me_People askin' me is I'm gon' give my chain back_That'll be the same day I give the game back_You know the next question, dawg, ""Yo, where Dame at?""_This track the Indian dance that bring our rain back_""What's up with you and Jay, man? Are y'all okay, man?""_Yup, I got it from here, 'Ye, damn_The chain remains, the gang is intact_The name is mine, I'll take blame for that_The pressure's on, but guess who ain't gonna crack?_Ha ha, pardon me, I had to laugh at that_They won't leave in the night_How could you falter when you're the Rock of Gibraltar?_I had to get off the boat so I could walk on water_This ain't no tall order, this is nothin' to me_Difficult takes a day, impossible takes a week_I do this in my sleep_I sold kilos of coke, I'm guessin' I can sell CD'sI'm not a businessman; I'm a business, man!Let me handle my business, damn_Kanyeez you got me, Freeway then Foxy_YG's, Teairra Mari, Peedi watch me_Bleek could be one hit away his whole career_As long as I'm alive he's a millionaire_Have no fear that they might desert me_And even if I die he's in my will somewhere_So he could just kick back and chill somewhere_Oh yeah, he don't even have to write rhymes_The Dynasty like my money: last three lifetimes_Shirley Bassey's in the rear_Sayin' exactly what I've been sayin' practically my whole career_The diamond is forever, I've been minin' this forever_Now the Louis Vuitton Don's timin' couldn't be better_People lined up to see the Titanic sinkin'_Instead we rose up from the ash like a phoenix_(Diamonds are forever forever forever)_If you're waitin' for the end of the Dynasty sign_It would seem like forever is a mighty long time(I'm Young, bitches!) Good night!_Throw your diamonds in the sky if you feel the vibe(Diamonds are forever forever forever)_The Roc is still alive every time I rhyme(Forever ever? Forever ever? Ever ever?","Kanye West"
"Late Registration","Drive Slow","Bulls jacket with his hat broke way off_And walked around the mall with his radio face off_Plus he had the spinner from his Daytons in his hand_Keys in his hand, reason again to let you know he's the man_Back when we rocked Ellesses, he had dreams of Caprices_Drove by the teachers, even more by polices_How'd he get the cash? The day his father passed away_Left him with a lil' somethin', sixteen, he was stuntin'Al B. Sure! nigga with the hair all wavy_Hit Lake Shore, girls go all crazy_Hit the freeway, go at least 'bout eighty_Drive slow, homie_Boned so much that summer, even had him a baby_See back-back then-then, if you had a car_You was the Chi-Town version of BabyAnd I was just a virgin, a baby_One of the reasons I looked up to him crazy_I used to love to play my demo tape when the system yanked_Felt like I was almost signed when the shit got cranked_We'd take a Saturday and just circle the mall_They had they Lincolns and Auroras, we was hurtin' 'em all_With the girls a lot of flirtin' involved, but dog_Fuck all that flirtin' now I'm tryin' to get in some drawers_Drive slow, homie_So put me on with these hoes, homie_He told me don't rush to get grown, drive slow, homie_Drive slow, homie_Drive slow_You never know, homie, about these hoes, homie_You need to pump your brakes and drive slow, homie_What it do? I'm posted up in the parking lot, my trunk waving_The candy gloss is immaculate, it's simply amazing_Them elbows pokin' wide on that candy 'Lac_Trunk open, screens on, neons lit with fifth relaxed_You never know, homie, about these hoes, homie_I'm on a mission for dime-pieces and sexy ladies_Allow me to introduce you to my CL Mercedes_It's a star-studded event when I valet park_Open up my mouth and sunlight illuminates the dark_You see them fours crawling? You see them screens falling?_The disco ball in my mouth insinuates I'm ballin'I'm leaning on the switch, sitting crooked in my slab_But I could still catch boppers if I drove a cab_A young Houston hardhitter all about the scrilla_Ridin' something candy-coated, crawling like a caterpillar_I'm tipping on them fours, I'm jamming on that Screw_You need to pump your brakes and drive slow, homie_I'm looking for them hoes, baby, what it do? Drive slow, homie_Turn your hazard lights on when you see them hoes_Drive slow, homie_If you're riding around the city with nowhere to go_Drive slow, homie_Live today, cause tomorrow, man, you never know_You never know, homie, might meet some hoes, homie_You need to pump your brakes and drive slow, homie_My car's like the movie, my car's like the crib_I got more TVs in here than where I live_My homie Mali used to stay at 79th and May_And that don't make no sense, but baby, I'm the shit_And everything I flip, you know it's something serious_I got the custom grill, I got the Brabus rims_I got the baller genetics, baby this evidence_You see a player flicking, and how you ain't convinced_That you should go on and kiss it, just a lil bit (just a lil bit)_I got my custom kicks, I got my Jesus chain_My canaries is gleamin' through my angel wings_They see me, hoes actin like they seen a king_With that mean lean, smoking on that finest Cali green_One of my best friends from back in the day_My woodgrain oak, I'm ridin on Vogues_My cylinder quiet, like tip-toes_I sold O's, and this I know_When you see them hoes, lil' homie, drive slow_(drive slow, drive slow)_Yeah_Drive slow, homie_Drive slow, homie_You never know, homie, might meet some hoes, homie_You need to pump your brakes and drive slow, homie_Down the street from Calumet, a school full of Stones_Drive slow, homie_He nicknamed me K-Rock so they would leave me alone","Kanye West"
